npi_number,organization_name,last_updated_nppes,facility_name,address,city,state,postal_code,phone,taxonomy_code,last_updated,facility_setting,facility_description,years_in_operation,medication_assisted_treatment,offers_private_rooms,facebook_url,youtube_url,instagram_url,twitter_url,linkedin_url,ogdescription,robots_string,official_screenshot,markdown_content,firecrawl_metadata,screenshot_urls,extraction_date,data_source_url,service_areas,donation_info,key_features,processing_status,extraction_completed,created_at,updated_at
1942923735,BLUE CAMPBELL AND ASSOCIATES LLC,2022-09-26 00:00:00,,521 GARRISON FOREST RD,OWINGS MILLS,MD,211174010,4439048216,324500000X,2025-07-04 22:43:39.267523,,,,false,false,,,,,,,,,,,,,,,,,pending,false,2025-07-04 22:43:39.267523,2025-07-04 22:43:39.267523
1942939764,LEGENDS RECOVERY CENTER OF OHIO LLC,2022-06-07 00:00:00,,95 MAIN AVE STE 121,CLIFTON,NJ,070141757,8445343638,324500000X,2025-07-04 22:43:39.267523,,,,false,false,,,,,,,,,,,,,,,,,pending,false,2025-07-04 22:43:39.267523,2025-07-04 22:43:39.267523
1942944707,"CALIFORNIA DETOX, LLC",2022-04-26 00:00:00,,2549 EASTBLUFF DR STE B726,NEWPORT BEACH,CA,926603500,9497420172,276400000X,2025-07-04 22:43:39.267523,,,,false,false,,,,,,,,,,,,,,,,,pending,false,2025-07-04 22:43:39.267523,2025-07-04 22:43:39.267523
1942955950,HOME OF PURPOSE EMPOWERMENT LLC,2022-02-17 00:00:00,,PO BOX 5135,SUN CITY WEST,AZ,853765135,6029351611,324500000X,2025-07-04 22:43:39.267523,,,,false,false,,,,,,,,,,,,,,,,,pending,false,2025-07-04 22:43:39.267523,2025-07-04 22:43:39.267523
1942957881,"RESURGENCE CALIFORNIA, LLC",2022-03-09 00:00:00,,3151 AIRWAY AVE STE E1,COSTA MESA,CA,926264620,8287734477,324500000X,2025-07-04 22:43:39.267523,,,,false,false,,,,,,,,,,,,,,,,,pending,false,2025-07-04 22:43:39.267523,2025-07-04 22:43:39.267523
1942962717,Unknown,2021-10-09 00:00:00,,1221 BLUEBONNET DR,DESOTO,TX,751156682,2142067779,261QM0850X,2025-07-04 22:43:39.267523,,,,false,false,,,,,,,,,,,,,,,,,pending,false,2025-07-04 22:43:39.267523,2025-07-04 22:43:39.267523
1942964770,"AWARE RECOVERY CARE OF VIRGINIA, PC",2025-01-21 00:00:00,,35 THORPE AVE STE 104,WALLINGFORD,CT,064921948,2037795799,207RA0401X,2025-07-04 22:43:39.267523,,,,false,false,,,,,,,,,,,,,,,,,pending,false,2025-07-04 22:43:39.267523,2025-07-04 22:43:39.267523
1942978671,BRIDGE OF MONTCLAIR,2021-08-30 00:00:00,,4523 ORCHARD ST,MONTCLAIR,CA,917633102,Unknown,324500000X,2025-07-04 22:43:39.267523,,,,false,false,,,,,,,,,,,,,,,,,pending,false,2025-07-04 22:43:39.267523,2025-07-04 22:43:39.267523
1942990007,NEW BREATH RECOVERY INC,2023-05-11 00:00:00,,4767 BARNARD ST,SIMI VALLEY,CA,930632405,4242252288,324500000X,2025-07-04 22:43:39.267523,,,,false,false,,,,,,,,,,,,,,,,,pending,false,2025-07-04 22:43:39.267523,2025-07-04 22:43:39.267523
1942994801,THE LIGHT OF TRUTH CENTER,2023-06-14 00:00:00,,3308 KYLE CT,WINDSOR MILL,MD,212443620,4434147562,324500000X,2025-07-04 22:43:39.267523,,,,false,false,,,,,,,,,,,,,,,,,pending,false,2025-07-04 22:43:39.267523,2025-07-04 22:43:39.267523
1952000358,BUDDYS RANCH LLC,2024-03-20 00:00:00,,PO BOX 802,YUBA CITY,CA,959920802,5306328219,324500000X,2025-07-04 22:43:39.267523,,,,false,false,,,,,,,,,,,,,,,,,pending,false,2025-07-04 22:43:39.267523,2025-07-04 22:43:39.267523
1952007577,CAREHIRE LLC,2023-02-06 00:00:00,,3452 AUCHENTOROLY TER,BALTIMORE,MD,212172052,Unknown,251S00000X,2025-07-04 22:43:39.267523,,,,false,false,,,,,,,,,,,,,,,,,pending,false,2025-07-04 22:43:39.267523,2025-07-04 22:43:39.267523
1952009011,Unknown,2023-02-20 00:00:00,,27231 SHIAWASSEE RD,SOUTHFIELD,MI,480333564,3134126861,3245S0500X,2025-07-04 22:43:39.267523,,,,false,false,,,,,,,,,,,,,,,,,pending,false,2025-07-04 22:43:39.267523,2025-07-04 22:43:39.267523
1952013997,VOLUNTEERS OF AMERICA OF LOS ANGELES,2022-12-21 00:00:00,,936 S CENTRE ST,SAN PEDRO,CA,907313737,3105219310,324500000X,2025-07-04 22:43:39.267523,,,,false,false,,,,,,,,,,,,,,,,,pending,false,2025-07-04 22:43:39.267523,2025-07-04 22:43:39.267523
1952023608,"STEP ONE, LLC",2022-11-07 00:00:00,,523 GROUNDHOG LN,SMYRNA,DE,199773486,Unknown,324500000X,2025-07-04 22:43:39.267523,,,,false,false,,,,,,,,,,,,,,,,,pending,false,2025-07-04 22:43:39.267523,2025-07-04 22:43:39.267523
1952034126,"CHARLES RIVER OPTIMAL WELLNESS, LLC",2022-07-06 00:00:00,,75 NORUMBEGA RD,WESTON,MA,024932431,5083023074,324500000X,2025-07-04 22:43:39.267523,,,,false,false,,,,,,,,,,,,,,,,,pending,false,2025-07-04 22:43:39.267523,2025-07-04 22:43:39.267523
1952035255,"JIMARE WELLNESS, INC",2022-09-06 00:00:00,,6238 26TH ST UNIT 305,BERWYN,IL,604025402,7083915505,324500000X,2025-07-04 22:43:39.267523,,,,false,false,,,,,,,,,,,,,,,,,pending,false,2025-07-04 22:43:39.267523,2025-07-04 22:43:39.267523
1952036303,"AMETHYST HOUSE , INC.",2022-07-20 00:00:00,,280 RICHMOND TER,STATEN ISLAND,NY,103011512,7184481900,324500000X,2025-07-04 22:43:39.267523,,,,false,false,,,,,,,,,,,,,,,,,pending,false,2025-07-04 22:43:39.267523,2025-07-04 22:43:39.267523
1952039141,IOWA HOUSE INC,2022-09-22 00:00:00,,102 N WILSON AVE,JEFFERSON,IA,50129,5153862433,261QR0405X,2025-07-04 22:43:39.267523,,,,false,false,,,,,,,,,,,,,,,,,pending,false,2025-07-04 22:43:39.267523,2025-07-04 22:43:39.267523
1952043846,RECOVERY INNOVATIONS INC,2022-11-22 00:00:00,,2701 N 16TH ST STE 316,PHOENIX,AZ,850061266,6026501212,324500000X,2025-07-04 22:43:39.267523,,,,false,false,,,,,,,,,,,,,,,,,pending,false,2025-07-04 22:43:39.267523,2025-07-04 22:43:39.267523
1952047391,"WEST MISSISSIPPI BEHAVIORAL SERVICE, LLC",2022-05-09 00:00:00,,3201 WISCONSIN AVE,VICKSBURG,MS,391805350,6016368006,324500000X,2025-07-04 22:43:39.267523,,,,false,false,,,,,,,,,,,,,,,,,pending,false,2025-07-04 22:43:39.267523,2025-07-04 22:43:39.267523
1952062127,SCOTTSDALE MAT CLINIC,2022-11-23 00:00:00,,PO BOX 15124,SCOTTSDALE,AZ,852675124,4809984673,324500000X,2025-07-04 22:43:39.267523,,,,false,false,,,,,,,,,,,,,,,,,pending,false,2025-07-04 22:43:39.267523,2025-07-04 22:43:39.267523
1952062572,"NEW VISION RECOVERY CENTER, LLC",2022-09-06 00:00:00,,1390 W MAIN ST,WEST LIBERTY,KY,414722012,6063593114,101YA0400X,2025-07-04 22:43:39.267523,,,,false,false,,,,,,,,,,,,,,,,,pending,false,2025-07-04 22:43:39.267523,2025-07-04 22:43:39.267523
1952062762,ORLANDO TREATMENT SOLUTIONS LLC,2023-11-21 00:00:00,,400 W STATE ROAD 434 STE 1000,OVIEDO,FL,327654323,3869866498,251S00000X,2025-07-04 22:43:39.267523,,,,false,false,,,,,,,,,,,,,,,,,pending,false,2025-07-04 22:43:39.267523,2025-07-04 22:43:39.267523
1952065955,FIRST STEP TO RECOVERY LLC,2024-10-24 00:00:00,,8943 NE COUNTY ROAD 3270,CHATFIELD,TX,751054807,9729322033,324500000X,2025-07-04 22:43:39.267523,,,,false,false,,,,,,,,,,,,,,,,,pending,false,2025-07-04 22:43:39.267523,2025-07-04 22:43:39.267523
1952068694,BEWELL ORANGE COUNTY LLC,2022-01-14 00:00:00,,27130 PASEO ESPADA STE A1423,SAN JUAN CAPISTRANO,CA,926756712,9495295945,324500000X,2025-07-04 22:43:39.267523,,,,false,false,,,,,,,,,,,,,,,,,pending,false,2025-07-04 22:43:39.267523,2025-07-04 22:43:39.267523
1952082331,GAME TO GLORY RESTORE LLC,2025-04-22 00:00:00,,4405 LARGO RD,UPPER MARLBORO,MD,207727837,2403382534,324500000X,2025-07-04 22:43:39.267523,,,,false,false,,,,,,,,,,,,,,,,,pending,false,2025-07-04 22:43:39.267523,2025-07-04 22:43:39.267523
1952093114,"GEORGIA RECOVERY CAMPUS,LLC",2025-02-19 00:00:00,,211 GOOSE HOLLOW RD,REYNOLDS,GA,310763505,4786632222,101YA0400X,2025-07-04 22:43:39.267523,,,,false,false,,,,,,,,,,,,,,,,,pending,false,2025-07-04 22:43:39.267523,2025-07-04 22:43:39.267523
1952093411,EVERGREEN RECOVERY,2025-03-21 00:00:00,,10364 KURT ST,SYLMAR,CA,913426933,8184694289,261QR0405X,2025-07-04 22:43:39.267523,,,,false,false,,,,,,,,,,,,,,,,,pending,false,2025-07-04 22:43:39.267523,2025-07-04 22:43:39.267523
1952097701,HOLISTIC CHANGE LLC,2023-05-05 00:00:00,,11 GWYNNS MILL CT STE K,OWINGS MILLS,MD,211173500,4434686169,251S00000X,2025-07-04 22:43:39.267523,,,,false,false,,,,,,,,,,,,,,,,,pending,false,2025-07-04 22:43:39.267523,2025-07-04 22:43:39.267523
1952098006,RELEASE RECOVERY CENTERS LLC,2023-04-19 00:00:00,,55 W 19TH ST FL 3,NEW YORK,NY,100114223,Unknown,324500000X,2025-07-04 22:43:39.267523,,,,false,false,,,,,,,,,,,,,,,,,pending,false,2025-07-04 22:43:39.267523,2025-07-04 22:43:39.267523
1952101651,"PINNACLE TREATMENT SERVICES OF ROANOKE, LLC",2025-03-13 00:00:00,,1317 ROUTE 73 STE 200,MOUNT LAUREL,NJ,080542202,8564396111,324500000X,2025-07-04 22:43:39.267523,,,,false,false,,,,,,,,,,,,,,,,,pending,false,2025-07-04 22:43:39.267523,2025-07-04 22:43:39.267523
1952106551,S&S SUPPORTIVE HOUSING LLC,2025-02-17 00:00:00,,1719 NATIONAL AVE,SAN DIEGO,CA,921131010,6192346192,324500000X,2025-07-04 22:43:39.267523,,,,false,false,,,,,,,,,,,,,,,,,pending,false,2025-07-04 22:43:39.267523,2025-07-04 22:43:39.267523
1952141830,Unknown,2024-05-29 00:00:00,,3648 EL PORTAL DR,REDDING,CA,960023133,5307221114,324500000X,2025-07-04 22:43:39.267523,,,,false,false,,,,,,,,,,,,,,,,,pending,false,2025-07-04 22:43:39.267523,2025-07-04 22:43:39.267523
1952148322,"TEMAH HEALTHCARE SERVICES, LLC",2024-07-15 00:00:00,,4320 BROOKSIDE OAKS,OWINGS MILLS,MD,211175169,4105218000,251S00000X,2025-07-04 22:43:39.267523,,,,false,false,,,,,,,,,,,,,,,,,pending,false,2025-07-04 22:43:39.267523,2025-07-04 22:43:39.267523
1952155749,CLEAN PATH RECOVERY,2024-04-16 00:00:00,,PO BOX 3211,NEWPORT BEACH,CA,926590855,9492781915,324500000X,2025-07-04 22:43:39.267523,,,,false,false,,,,,,,,,,,,,,,,,pending,false,2025-07-04 22:43:39.267523,2025-07-04 22:43:39.267523
1952158826,PROSPERITY RISING HOMES LLC,2024-12-23 00:00:00,,1650 W ROSEDALE ST STE 307,FORT WORTH,TX,761047400,6032897047,251C00000X,2025-07-04 22:43:39.267523,,,,false,false,,,,,,,,,,,,,,,,,pending,false,2025-07-04 22:43:39.267523,2025-07-04 22:43:39.267523
1952159956,"AURORA COMPREHENSIVE COMMUNITY MENTAL HEALTH CENTER, INC",2024-05-07 00:00:00,,1290 CHAMBERS RD,AURORA,CO,800117117,3036172300,324500000X,2025-07-04 22:43:39.267523,,,,false,false,,,,,,,,,,,,,,,,,pending,false,2025-07-04 22:43:39.267523,2025-07-04 22:43:39.267523
1952168478,ON TIME HOME HEALTH SERVICES,2024-03-01 00:00:00,,8700 CENTRAL AVE STE 207,LANDOVER,MD,207854868,Unknown,261QR0405X,2025-07-04 22:43:39.267523,,,,false,false,,,,,,,,,,,,,,,,,pending,false,2025-07-04 22:43:39.267523,2025-07-04 22:43:39.267523
1952174419,CITY OF LAREDO,2024-06-12 00:00:00,,1300 CHICAGO ST.,LAREDO,TX,78040,9566792826,261QM1300X,2025-07-04 22:43:39.267523,,,,false,false,,,,,,,,,,,,,,,,,pending,false,2025-07-04 22:43:39.267523,2025-07-04 22:43:39.267523
1952174849,DANA SHORES RECOVERY,2023-11-01 00:00:00,,30971 SILVER LEAF DR,SAN JUAN CAPISTRANO,CA,926752952,9092138504,324500000X,2025-07-04 22:43:39.267523,,,,false,false,,,,,,,,,,,,,,,,,pending,false,2025-07-04 22:43:39.267523,2025-07-04 22:43:39.267523
1952175200,CHARIOT LLC,2023-11-07 00:00:00,,9888 E VASSAR DR APT H106,DENVER,CO,802315908,7203191843,324500000X,2025-07-04 22:43:39.267523,,,,false,false,,,,,,,,,,,,,,,,,pending,false,2025-07-04 22:43:39.267523,2025-07-04 22:43:39.267523
1952182180,Unknown,2025-01-29 00:00:00,,1020 ALLEN AVE,GLENDALE,CA,912013469,Unknown,313M00000X,2025-07-04 22:43:39.267523,,,,false,false,,,,,,,,,,,,,,,,,pending,false,2025-07-04 22:43:39.267523,2025-07-04 22:43:39.267523
1952182461,"ENCINO RECOVERY, INC.",2023-10-10 00:00:00,,5427 GENESTA AVE,ENCINO,CA,913162621,Unknown,324500000X,2025-07-04 22:43:39.267523,,,,false,false,,,,,,,,,,,,,,,,,pending,false,2025-07-04 22:43:39.267523,2025-07-04 22:43:39.267523
1952184152,"MONARCH RECOVERY SERVICES, LLC",2023-08-14 00:00:00,,12310 W 38TH AVE,WHEAT RIDGE,CO,800333839,9282314731,324500000X,2025-07-04 22:43:39.267523,,,,false,false,,,,,,,,,,,,,,,,,pending,false,2025-07-04 22:43:39.267523,2025-07-04 22:43:39.267523
1952184525,"MONARCH RECOVERY SERVICES, LLC",2023-08-16 00:00:00,,12310 W 38TH AVE,WHEAT RIDGE,CO,800333839,9282314731,324500000X,2025-07-04 22:43:39.267523,,,,false,false,,,,,,,,,,,,,,,,,pending,false,2025-07-04 22:43:39.267523,2025-07-04 22:43:39.267523
1952199952,"AMERICAN ADDICTION TREATMENT CENTER, INC.",2025-04-29 00:00:00,,1317 ROUTE 73 STE 200,MOUNT LAUREL,NJ,080542202,Unknown,324500000X,2025-07-04 22:43:39.267523,,,,false,false,,,,,,,,,,,,,,,,,pending,false,2025-07-04 22:43:39.267523,2025-07-04 22:43:39.267523
1952316705,STAIRWAYS BEHAVIORAL HEALTH,2023-10-12 00:00:00,,2185 WEST 8TH STREET,ERIE,PA,16505,8144535806,324500000X,2025-07-04 22:43:39.267523,,,,false,false,,,,,,,,,,,,,,,,,pending,false,2025-07-04 22:43:39.267523,2025-07-04 22:43:39.267523
1952441271,"FAMILY RECOVERY NON-PROFIT, INC.",2020-08-22 00:00:00,,518 SW 3RD ST,CORVALLIS,OR,973334439,5417386832,324500000X,2025-07-04 22:43:39.267523,,,,false,false,,,,,,,,,,,,,,,,,pending,false,2025-07-04 22:43:39.267523,2025-07-04 22:43:39.267523
1952443632,PRAIRIE RIDGE INTEGRATED BEHAVIORAL HEALTHCARE,2017-08-25 00:00:00,,PO BOX 1338,MASON CITY,IA,504021338,6414242391,101YA0400X,2025-07-04 22:43:39.267523,,,,false,false,,,,,,,,,,,,,,,,,pending,false,2025-07-04 22:43:39.267523,2025-07-04 22:43:39.267523
1952446411,CARROLL INSTITUTE,2020-08-22 00:00:00,,310 S 1ST AVE,SIOUX FALLS,SD,571046329,6053362556,324500000X,2025-07-04 22:43:39.267523,,,,false,false,,,,,,,,,,,,,,,,,pending,false,2025-07-04 22:43:39.267523,2025-07-04 22:43:39.267523
1952446700,"FAMILY COUNSELING CENTER OF MISSOURI, INC",2020-08-22 00:00:00,,117 N GARTH AVE,COLUMBIA,MO,652034103,5734432204,324500000X,2025-07-04 22:43:39.267523,,,,false,false,,,,,,,,,,,,,,,,,pending,false,2025-07-04 22:43:39.267523,2025-07-04 22:43:39.267523
1952449316,MOUNT ST. JOSEPH-ST. ELIZABETH,2013-08-22 00:00:00,,100 MASONIC AVE,SAN FRANCISCO,CA,941184415,4155678370,324500000X,2025-07-04 22:43:39.267523,,,,false,false,,,,,,,,,,,,,,,,,pending,false,2025-07-04 22:43:39.267523,2025-07-04 22:43:39.267523
1952464448,ROCKY MOUNTAIN TREATMENT CENTER,2020-08-22 00:00:00,,920 4TH AVE N,GREAT FALLS,MT,594011514,4067278832,324500000X,2025-07-04 22:43:39.267523,,,,false,false,,,,,,,,,,,,,,,,,pending,false,2025-07-04 22:43:39.267523,2025-07-04 22:43:39.267523
1952486219,"CATHOLIC CHARITIES OF THE ARCHDIOCESE OF MIAMI, INC.",2019-10-14 00:00:00,,7707 NW 2ND AVE,MIAMI,FL,331502901,3057950077,324500000X,2025-07-04 22:43:39.267523,,,,false,false,,,,,,,,,,,,,,,,,pending,false,2025-07-04 22:43:39.267523,2025-07-04 22:43:39.267523
1952493199,HEALTHRIGHT 360,2014-01-15 00:00:00,,1735 MISSION ST,SAN FRANCISCO,CA,941032417,4157623712,324500000X,2025-07-04 22:43:39.267523,,,,false,false,,,,,,,,,,,,,,,,,pending,false,2025-07-04 22:43:39.267523,2025-07-04 22:43:39.267523
1952604639,REGENCY PROPERTIES OF BOCA RATON,2010-12-17 00:00:00,,321 W CAMINO REAL,BOCA RATON,FL,334325705,9547468232,324500000X,2025-07-04 22:43:39.267523,,,,false,false,,,,,,,,,,,,,,,,,pending,false,2025-07-04 22:43:39.267523,2025-07-04 22:43:39.267523
1952613358,Unknown,2010-07-14 00:00:00,,77 WARREN ST,BRIGHTON,MA,021353601,6172541271,324500000X,2025-07-04 22:43:39.267523,,,,false,false,,,,,,,,,,,,,,,,,pending,false,2025-07-04 22:43:39.267523,2025-07-04 22:43:39.267523
1952616039,YWCA REFLECTIONS HALFWAY HOUSE,2010-08-12 00:00:00,,525 S QUINCY ST,ENID,OK,737015456,Unknown,3245S0500X,2025-07-04 22:43:39.267523,,,,false,false,,,,,,,,,,,,,,,,,pending,false,2025-07-04 22:43:39.267523,2025-07-04 22:43:39.267523
1952617789,WOLVERINE HUMAN SERVICES,2010-08-31 00:00:00,,150 ENTERPRISE DR,VASSAR,MI,487689584,9897371160,324500000X,2025-07-04 22:43:39.267523,,,,false,false,,,,,,,,,,,,,,,,,pending,false,2025-07-04 22:43:39.267523,2025-07-04 22:43:39.267523
1952618357,"HAWAII ISLAND RECOVERY, LLC",2015-08-24 00:00:00,,73-4697 HINA LANI ST,KAILUA KONA,HI,967409223,8665155032,323P00000X,2025-07-04 22:43:39.267523,,,,false,false,,,,,,,,,,,,,,,,,pending,false,2025-07-04 22:43:39.267523,2025-07-04 22:43:39.267523
1952651176,"E.M. JELLINEK CENTER, INC.",2012-09-14 00:00:00,,130 HINTON AVE,KNOXVILLE,TN,379176417,8655254627,324500000X,2025-07-04 22:43:39.267523,,,,false,false,,,,,,,,,,,,,,,,,pending,false,2025-07-04 22:43:39.267523,2025-07-04 22:43:39.267523
1952655565,SECOND CHANCE RECOVERY CENTER INC.,2012-11-04 00:00:00,,100 WOODCOVE LN,SHELBY,NC,281508173,9802958710,320800000X,2025-07-04 22:43:39.267523,,,,false,false,,,,,,,,,,,,,,,,,pending,false,2025-07-04 22:43:39.267523,2025-07-04 22:43:39.267523
1952658551,PHILLIPPE MARTINEAU MD. INC,2012-09-21 00:00:00,,2151 45TH ST STE 210,WEST PALM BEACH,FL,334072015,5618446005,251S00000X,2025-07-04 22:43:39.267523,,,,false,false,,,,,,,,,,,,,,,,,pending,false,2025-07-04 22:43:39.267523,2025-07-04 22:43:39.267523
1952667263,"TRANSITIONS, INC.",2020-04-13 00:00:00,,1650 RUSSELL ST,COVINGTON,KY,410113361,8594914435,324500000X,2025-07-04 22:43:39.267523,,,,false,false,,,,,,,,,,,,,,,,,pending,false,2025-07-04 22:43:39.267523,2025-07-04 22:43:39.267523
1952676454,BALANCE HOUSE,2012-03-15 00:00:00,,3464 ENCHANTED HILLS DR,COTTONWOOD HEIGHTS,UT,841215407,8019430399,324500000X,2025-07-04 22:43:39.267523,,,,false,false,,,,,,,,,,,,,,,,,pending,false,2025-07-04 22:43:39.267523,2025-07-04 22:43:39.267523
1952695520,PATHWAY SOCIETY INC,2011-06-01 00:00:00,,1659 SCOTT BLVD,SANTA CLARA,CA,950504172,Unknown,324500000X,2025-07-04 22:43:39.267523,,,,false,false,,,,,,,,,,,,,,,,,pending,false,2025-07-04 22:43:39.267523,2025-07-04 22:43:39.267523
1952706319,HOUSE ON THE CORNER LLC THE,2014-10-28 00:00:00,,2709 ORANGE ST,RIVERSIDE,CA,925012538,9516869454,324500000X,2025-07-04 22:43:39.267523,,,,false,false,,,,,,,,,,,,,,,,,pending,false,2025-07-04 22:43:39.267523,2025-07-04 22:43:39.267523
1952708778,"SHREYA HEALTH OF ARIZONA, INC",2015-11-05 00:00:00,,PO BOX 5915,SAN CLEMENTE,CA,926745915,9492765553,324500000X,2025-07-04 22:43:39.267523,,,,false,false,,,,,,,,,,,,,,,,,pending,false,2025-07-04 22:43:39.267523,2025-07-04 22:43:39.267523
1952712259,Unknown,2015-08-26 00:00:00,,265 WATER ST,SANTA CRUZ,CA,950604009,Unknown,324500000X,2025-07-04 22:43:39.267523,,,,false,false,,,,,,,,,,,,,,,,,pending,false,2025-07-04 22:43:39.267523,2025-07-04 22:43:39.267523
1952719189,"JC'S RECOVERY CENTER, LLC",2023-10-11 00:00:00,,"1818 SHERIDAN ST., SUITE 205",HOLLYWOOD,FL,330202113,7547035339,324500000X,2025-07-04 22:43:39.267523,,,,false,false,,,,,,,,,,,,,,,,,pending,false,2025-07-04 22:43:39.267523,2025-07-04 22:43:39.267523
1952726614,PORT HEALTH SERVICES,2023-05-24 00:00:00,,4300 SAPPHIRE CT STE 110,GREENVILLE,NC,278349079,2528307540,324500000X,2025-07-04 22:43:39.267523,,,,false,false,,,,,,,,,,,,,,,,,pending,false,2025-07-04 22:43:39.267523,2025-07-04 22:43:39.267523
1952727505,BRIGHTVIEW LLC,2023-05-23 00:00:00,,4600 MONTGOMERY RD STE 400,CINCINNATI,OH,452122600,8335104357,251S00000X,2025-07-04 22:43:39.267523,,,,false,false,,,,,,,,,,,,,,,,,pending,false,2025-07-04 22:43:39.267523,2025-07-04 22:43:39.267523
1952728685,"FREEMAN RECOVERY CENTER, LLC",2016-01-06 00:00:00,,410 CENTER AVE,DICKSON,TN,370552458,6155869672,324500000X,2025-07-04 22:43:39.267523,,,,false,false,,,,,,,,,,,,,,,,,pending,false,2025-07-04 22:43:39.267523,2025-07-04 22:43:39.267523
1952732695,Unknown,2013-12-05 00:00:00,,218 E ORANGEBURG AVE,MODESTO,CA,953505313,Unknown,3245S0500X,2025-07-04 22:43:39.267523,,,,false,false,,,,,,,,,,,,,,,,,pending,false,2025-07-04 22:43:39.267523,2025-07-04 22:43:39.267523
1952736258,GENERATIONAL CHANGE INC,2013-09-06 00:00:00,,9894 BISSONNET ST,HOUSTON,TX,770368239,7137780124,101Y00000X,2025-07-04 22:43:39.267523,,,,false,false,,,,,,,,,,,,,,,,,pending,false,2025-07-04 22:43:39.267523,2025-07-04 22:43:39.267523
1952736456,"CENTRAL HARLEM SOBERING UP STATION, INC",2013-09-04 00:00:00,,419 W 126TH ST,NEW YORK,NY,100272504,2128656133,324500000X,2025-07-04 22:43:39.267523,,,,false,false,,,,,,,,,,,,,,,,,pending,false,2025-07-04 22:43:39.267523,2025-07-04 22:43:39.267523
1952738262,IDAHO YOUTH RANCH,2023-04-06 00:00:00,,5465 W IRVING ST,BOISE,ID,837061213,Unknown,322D00000X,2025-07-04 22:43:39.267523,,,,false,false,,,,,,,,,,,,,,,,,pending,false,2025-07-04 22:43:39.267523,2025-07-04 22:43:39.267523
1952749475,UNIVERSITY OF NORTH CAROLINA HOSPITALS AT CHAPEL HILL,2020-02-10 00:00:00,,107 SUNNYBROOK RD,RALEIGH,NC,276101827,9849744850,251S00000X,2025-07-04 22:43:39.267523,,,,false,false,,,,,,,,,,,,,,,,,pending,false,2025-07-04 22:43:39.267523,2025-07-04 22:43:39.267523
1952749830,Unknown,2024-08-12 00:00:00,,1001 SNEATH LN,SAN BRUNO,CA,940662308,6502441442,324500000X,2025-07-04 22:43:39.267523,,,,false,false,,,,,,,,,,,,,,,,,pending,false,2025-07-04 22:43:39.267523,2025-07-04 22:43:39.267523
1952751786,"MBR INTERNATIONAL, LLC",2022-07-21 00:00:00,,1411 N FLAGLER DR,WEST PALM BEACH,FL,334013404,5613187233,261QR0405X,2025-07-04 22:43:39.267523,,,,false,false,,,,,,,,,,,,,,,,,pending,false,2025-07-04 22:43:39.267523,2025-07-04 22:43:39.267523
1952758500,LIFE TRANSFORMATION RECOVERY,2016-10-27 00:00:00,,8521 E FLORENTINE RD STE B,PRESCOTT VALLEY,AZ,863148954,9285150044,324500000X,2025-07-04 22:43:39.267523,,,,false,false,,,,,,,,,,,,,,,,,pending,false,2025-07-04 22:43:39.267523,2025-07-04 22:43:39.267523
1952759763,Unknown,2016-06-02 00:00:00,,249 S ROYAL OAK DR,SAN DIEGO,CA,921147415,6193077447,324500000X,2025-07-04 22:43:39.267523,,,,false,false,,,,,,,,,,,,,,,,,pending,false,2025-07-04 22:43:39.267523,2025-07-04 22:43:39.267523
1952761454,HEALTHRIGHT 360,2020-08-12 00:00:00,,1735 MISSION ST,SAN FRANCISCO,CA,941032417,4157623700,324500000X,2025-07-04 22:43:39.267523,,,,false,false,,,,,,,,,,,,,,,,,pending,false,2025-07-04 22:43:39.267523,2025-07-04 22:43:39.267523
1952766651,"AVALON PROGRAMS, LLC",2025-02-21 00:00:00,,550 MAIN ST STE 230,NEW BRIGHTON,MN,551123274,6123267600,324500000X,2025-07-04 22:43:39.267523,,,,false,false,,,,,,,,,,,,,,,,,pending,false,2025-07-04 22:43:39.267523,2025-07-04 22:43:39.267523
1952772345,VENCER HEALTH,2015-10-12 00:00:00,,4955 S DURANGO DR,LAS VEGAS,NV,891130152,7022676277,101YA0400X,2025-07-04 22:43:39.267523,,,,false,false,,,,,,,,,,,,,,,,,pending,false,2025-07-04 22:43:39.267523,2025-07-04 22:43:39.267523
1952778540,Unknown,2016-02-29 00:00:00,,4330 DELL RD,LANSING,MI,489118155,5177480888,324500000X,2025-07-04 22:43:39.267523,,,,false,false,,,,,,,,,,,,,,,,,pending,false,2025-07-04 22:43:39.267523,2025-07-04 22:43:39.267523
1952778649,MOUNTAIN PEAK RECOVERY,2015-08-28 00:00:00,,PO BOX 361,SPANISH FORK,UT,846600361,8018733199,324500000X,2025-07-04 22:43:39.267523,,,,false,false,,,,,,,,,,,,,,,,,pending,false,2025-07-04 22:43:39.267523,2025-07-04 22:43:39.267523
1952782351,THE FOUNDRY STEAMBOAT LLC,2023-10-11 00:00:00,,PO BOX 773964,STEAMBOAT SPRINGS,CO,804773964,Unknown,324500000X,2025-07-04 22:43:39.267523,,,,false,false,,,,,,,,,,,,,,,,,pending,false,2025-07-04 22:43:39.267523,2025-07-04 22:43:39.267523
1952790099,Unknown,2015-01-13 00:00:00,,115 N 200 E,WASHINGTON,UT,847801642,4356698981,3245S0500X,2025-07-04 22:43:39.267523,,,,false,false,,,,,,,,,,,,,,,,,pending,false,2025-07-04 22:43:39.267523,2025-07-04 22:43:39.267523
